id,pincode,city,state,zone
3713,711312,HOWRAH,WEST BENGAL,EAST
3714,711313,DOMJUR,WEST BENGAL,EAST
3715,711314,DOMJUR,WEST BENGAL,EAST
3716,711315,DOMJUR,WEST BENGAL,EAST
3717,711316,DOMJUR,WEST BENGAL,EAST
3718,711322,DOMJUR,WEST BENGAL,EAST
3719,711401,HOWRAH,WEST BENGAL,EAST
3720,711403,BALLY JAGACHA,WEST BENGAL,EAST
3721,711404,HOWRAH,WEST BENGAL,EAST
3722,711405,DOMJUR,WEST BENGAL,EAST
3723,711408,HOWRAH,WEST BENGAL,EAST
3724,711409,HOWRAH,WEST BENGAL,EAST
3725,711410,DOMJUR,WEST BENGAL,EAST
3726,711411,DOMJUR,WEST BENGAL,EAST
3727,711412,"CHITRASENPUR , HOWRAH",WEST BENGAL,EAST
3728,711413,AMTA - II,WEST BENGAL,EAST
3729,711414,HOWRAH,WEST BENGAL,EAST
3730,712101,CHINSURAH,WEST BENGAL,EAST
3731,712102,CHINSURAH,WEST BENGAL,EAST
3732,712103,CHINSURAH,WEST BENGAL,EAST
3733,712104,CHINSURAH,WEST BENGAL,EAST
3734,712105,CHINSURAH,WEST BENGAL,EAST
3735,712121,ADDCONAGAR,WEST BENGAL,EAST
3736,712122,GOGHAT - I,WEST BENGAL,EAST
3737,712123,BANDEL,WEST BENGAL,EAST
3738,712124,CHANDA NAGAR,WEST BENGAL,EAST
3739,712125,CHINSURAH,WEST BENGAL,EAST
3740,712134,BOINCHI,WEST BENGAL,EAST
3741,712135,PANDUA,WEST BENGAL,EAST
3742,712136,CHINSURAH,WEST BENGAL,EAST
3743,712137,CHINSURAH,WEST BENGAL,EAST
3744,712138,CHANDA NAGAR,WEST BENGAL,EAST
3745,712146,ILSOBAMANDAL,WEST BENGAL,EAST
3746,712147,ITACHUNA,WEST BENGAL,EAST
3747,712148,CHINSURAH,WEST BENGAL,EAST
3748,712149,PANDUA,WEST BENGAL,EAST
3749,712152,PANDUA,WEST BENGAL,EAST
3750,712201,SERAMPORE,WEST BENGAL,EAST
3751,712202,SERAMPORE,WEST BENGAL,EAST
3752,712203,SERAMPORE,WEST BENGAL,EAST
3753,712204,SERAMPORE,WEST BENGAL,EAST
3754,712221,SINGUR,WEST BENGAL,EAST
3755,712222,SINGUR,WEST BENGAL,EAST
3756,712223,CHANDA NAGAR,WEST BENGAL,EAST
3757,712232,SERAMPORE,WEST BENGAL,EAST
3758,712233,SERAMPORE,WEST BENGAL,EAST
3759,712235,SERAMPORE,WEST BENGAL,EAST
3760,712245,SERAMPORE,WEST BENGAL,EAST
3761,712248,SERAMPORE,WEST BENGAL,EAST
3762,712249,SERAMPORE,WEST BENGAL,EAST
3763,712250,SERAMPORE,WEST BENGAL,EAST
3764,712258,SERAMPORE,WEST BENGAL,EAST
3765,712301,BHANDARHATI,WEST BENGAL,EAST
3766,712302,DHANIAKHALI,WEST BENGAL,EAST
3767,712303,GURAP,WEST BENGAL,EAST
3768,712304,CHANDITALA - I,WEST BENGAL,EAST
3769,712305,POLBA - DADPUR,WEST BENGAL,EAST
3770,712308,GURAP,WEST BENGAL,EAST
3771,712401,ARAMBAG,WEST BENGAL,EAST
3772,712402,DASGHARA,WEST BENGAL,EAST
3773,712403,CHANDA NAGAR,WEST BENGAL,EAST
3774,712404,JANGIPARA,WEST BENGAL,EAST
3775,712405,CHANDA NAGAR,WEST BENGAL,EAST
3776,712406,KHANAKUL,WEST BENGAL,EAST
3777,712407,CHANDA NAGAR,WEST BENGAL,EAST
3778,712408,CHANDA NAGAR,WEST BENGAL,EAST
3779,712409,CHANDA NAGAR,WEST BENGAL,EAST
3780,712412,ARAMBAG,WEST BENGAL,EAST
3781,712413,ARAMBAG,WEST BENGAL,EAST
3782,712414,PURSURA,WEST BENGAL,EAST
3783,712415,ARAMBAG,WEST BENGAL,EAST
3784,712417,KHANAKUL,WEST BENGAL,EAST
3785,712501,BALAGARH,WEST BENGAL,EAST
3786,712502,BANSBERIA,WEST BENGAL,EAST
3787,712503,CHINSURAH,WEST BENGAL,EAST
3788,712504,CHINSURAH,WEST BENGAL,EAST
3789,712512,BALAGARH,WEST BENGAL,EAST
3790,712513,MAGRA,WEST BENGAL,EAST
3791,712514,BALAGARH,WEST BENGAL,EAST
3792,712515,BALAGARH,WEST BENGAL,EAST
3793,712601,ARAMBAG,WEST BENGAL,EAST
3794,712611,GOGHAT - I,WEST BENGAL,EAST
3795,712612,GOGHAT - I,WEST BENGAL,EAST
3796,712614,GOGHAT - I,WEST BENGAL,EAST
3797,712615,ARAMBAG,WEST BENGAL,EAST
3798,712616,GOGHAT - I,WEST BENGAL,EAST
3799,712617,ARAMBAG,WEST BENGAL,EAST
3800,712701,CHANDITALA - I,WEST BENGAL,EAST
3801,712702,SERAMPORE,WEST BENGAL,EAST
3802,712704,SERAMPORE,WEST BENGAL,EAST
3803,712706,SERAMPORE,WEST BENGAL,EAST
3804,713101,BARDHAMAN,WEST BENGAL,EAST
3805,713102,BURDWAN,WEST BENGAL,EAST
3806,713103,BURDWAN,WEST BENGAL,EAST
3807,713104,BURDWAN,WEST BENGAL,EAST
3808,713128,AUSGRAM - I,WEST BENGAL,EAST
3809,713130,KATWA,WEST BENGAL,EAST
3810,713146,KALNA,WEST BENGAL,EAST
3811,713149,BURDWAN,WEST BENGAL,EAST
3812,713201,DURGAPUR,WEST BENGAL,EAST
3813,713202,DURGAPUR MC,WEST BENGAL,EAST
3814,713203,DURGAPUR MC,WEST BENGAL,EAST
3815,713204,DURGAPUR MC,WEST BENGAL,EAST
3816,713205,DURGAPUR MC,WEST BENGAL,EAST
3817,713206,DURGAPUR MC,WEST BENGAL,EAST
3818,713207,DURGAPUR MC,WEST BENGAL,EAST
3819,713208,DURGAPUR MC,WEST BENGAL,EAST
3820,713209,DURGAPUR MC,WEST BENGAL,EAST
3821,713210,DURGAPUR MC,WEST BENGAL,EAST
3822,713211,DURGAPUR MC,WEST BENGAL,EAST
3823,713212,DURGAPUR MC,WEST BENGAL,EAST
3824,713213,DURGAPUR MC,WEST BENGAL,EAST
3825,713214,DURGAPUR MC,WEST BENGAL,EAST
3826,713215,DURGAPUR MC,WEST BENGAL,EAST
3827,713216,DURGAPUR MC,WEST BENGAL,EAST
3828,713217,DURGAPUR MC,WEST BENGAL,EAST
3829,713301,ASANSOL MC,WEST BENGAL,EAST
3830,713302,ASANSOL MC,WEST BENGAL,EAST
3831,713303,ASANSOL MC,WEST BENGAL,EAST
3832,713304,ASANSOL MC,WEST BENGAL,EAST
3833,713305,ASANSOL MC,WEST BENGAL,EAST
3834,713341,ASANSOL MC,WEST BENGAL,EAST
3835,713343,KULTI MC,WEST BENGAL,EAST
3836,713347,RANIGANJ MC,WEST BENGAL,EAST
3837,713365,SALANPUR,WEST BENGAL,EAST
3838,713409,KALNA,WEST BENGAL,EAST
3839,721101,MIDNAPORE,WEST BENGAL,EAST
3840,721137,SHAHID MATANGINI,WEST BENGAL,EAST
3841,734001,SILIGURI,WEST BENGAL,EAST
3842,734002,KURSEONG,WEST BENGAL,EAST
3843,734003,SILIGURI,WEST BENGAL,EAST
3844,734004,RAJGANJ,WEST BENGAL,EAST
3845,734005,SILIGURI,WEST BENGAL,EAST
3846,734006,RAJGANJ,WEST BENGAL,EAST
3847,734007,RAJGANJ,WEST BENGAL,EAST
3848,734010,SILIGURI,WEST BENGAL,EAST
3849,734011,SILIGURI,WEST BENGAL,EAST
3850,734012,SILIGURI,WEST BENGAL,EAST
3851,734013,SILIGURI,WEST BENGAL,EAST
3852,734014,SILIGURI,WEST BENGAL,EAST
3853,741101,KRISHNANAGAR I,WEST BENGAL,EAST
3854,741103,KRISHNANAGAR I,WEST BENGAL,EAST
3855,751001,BHUBANESWAR,ORISSA,EAST
3856,751002,BHUBANESWAR,ORISSA,EAST
3857,751003,BHUBANESWAR,ORISSA,EAST
3858,751004,BHUBANESWAR,ORISSA,EAST
3859,751005,BHUBANESWAR,ORISSA,EAST
3860,751006,BHUBANESWAR,ORISSA,EAST
3861,751007,BHUBANESWAR,ORISSA,EAST
3862,751008,BHUBANESWAR,ORISSA,EAST
3863,751009,BHUBANESWAR,ORISSA,EAST
3864,751010,BHUBANESWAR,ORISSA,EAST
3865,751011,BHUBANESWAR,ORISSA,EAST
3866,751012,BHUBANESWAR,ORISSA,EAST
3867,751013,BHUBANESWAR,ORISSA,EAST
3868,751014,BHUBANESWAR,ORISSA,EAST
3869,751015,BHUBANESWAR,ORISSA,EAST
3870,751016,BHUBANESWAR,ORISSA,EAST
3871,751017,BHUBANESWAR,ORISSA,EAST
3872,751018,BHUBANESWAR,ORISSA,EAST
3873,751019,BALIANTA,ORISSA,EAST
3874,751020,BHUBANESWAR,ORISSA,EAST
3875,751021,BHUBANESWAR,ORISSA,EAST
3876,751022,BHUBANESWAR,ORISSA,EAST
3877,751023,BHUBANESWAR,ORISSA,EAST
3878,751024,BHUBANESWAR,ORISSA,EAST
3879,751025,BHUBANESWAR,ORISSA,EAST
3880,751030,BHUBANESWAR,ORISSA,EAST
3881,753001,CUTTACK,ORISSA,EAST
3882,753002,CUTTACK,ORISSA,EAST
3883,753003,CUTTACK,ORISSA,EAST
3884,753004,CUTTACK,ORISSA,EAST
3885,753006,CUTTACK,ORISSA,EAST
3886,753007,CUTTACK,ORISSA,EAST
3887,753008,CUTTACK,ORISSA,EAST
3888,753009,CUTTACK,ORISSA,EAST
3889,753010,CUTTACK,ORISSA,EAST
3890,753012,CUTTACK,ORISSA,EAST
3891,753013,CUTTACK,ORISSA,EAST
3892,753014,CUTTACK,ORISSA,EAST
3893,753015,CUTTACK,ORISSA,EAST
3894,754021,CUTTACK,ORISSA,EAST
3895,781001,GMC,ASSAM,EAST
3896,781003,GMC,ASSAM,EAST
3897,781004,GMC,ASSAM,EAST
3898,781005,GMC,ASSAM,EAST
3899,781006,GMC,ASSAM,EAST
3900,781007,GMC,ASSAM,EAST
3901,781008,GMC,ASSAM,EAST
3902,781009,GMC,ASSAM,EAST
3903,781010,GMC,ASSAM,EAST
3904,781011,GMC,ASSAM,EAST
3905,781012,GMC,ASSAM,EAST
3906,781013,JALUKBARI LAC,ASSAM,EAST
3907,781014,GMC,ASSAM,EAST
3908,781015,GMC,ASSAM,EAST
3909,781016,GMC,ASSAM,EAST
3910,781017,GMC,ASSAM,EAST
3911,781018,GMC,ASSAM,EAST
3912,781019,GMC,ASSAM,EAST
3913,781020,GMC,ASSAM,EAST
3914,781021,GMC,ASSAM,EAST
3915,781022,GMC,ASSAM,EAST
3916,781023,SONAPUR BLOCK,ASSAM,EAST
3917,781024,GUWAHATI,ASSAM,EAST
3918,781025,GMC,ASSAM,EAST
3919,781026,GMC,ASSAM,EAST
3920,781027,GMC,ASSAM,EAST
3921,781028,GMC,ASSAM,EAST
3922,781029,GMC,ASSAM,EAST
3923,781030,BEZERA BLOCK,ASSAM,EAST
3924,781031,GUWAHATI,ASSAM,EAST
3925,781032,GMC,ASSAM,EAST
3926,781036,GMC,ASSAM,EAST
3927,781037,GMC,ASSAM,EAST
3928,781038,GMC,ASSAM,EAST
3929,781039,GUWAHATI,ASSAM,EAST
3930,781101,GUWAHATI,ASSAM,EAST
3931,781102,HAJO BLOCK,ASSAM,EAST
3932,781103,HAJO BLOCK,ASSAM,EAST
3933,781120,JHAROBARI BLOCK,ASSAM,EAST
3934,781121,BEZERA BLOCK,ASSAM,EAST
3935,781122,CHAINI ( JHAROBARI),ASSAM,EAST
3936,781123,BOKO,ASSAM,EAST
3937,781124,CHHAYGAON PANTAN,ASSAM,EAST
3938,781125,JHAROBARI BLOCK,ASSAM,EAST
3939,781126,BALIKUCHI,ASSAM,EAST
3940,781127,CHAMARIA,ASSAM,EAST
3941,781128,RANI BLOCK,ASSAM,EAST
3942,781129,LUKI ( BOKO BLOCK),ASSAM,EAST
3943,781131,RANI BLOCK,ASSAM,EAST
3944,781132,RAMPUR,ASSAM,EAST
3945,781133,KAMRUP,ASSAM,EAST
3946,781134,DAKHIN SARUBANSWAR MAUZA,ASSAM,EAST
3947,781135,BOKO,ASSAM,EAST
3948,781136,BOKO,ASSAM,EAST
3949,781150,CHANDRAPUR BLOCK,ASSAM,EAST
3950,781171,GMC,ASSAM,EAST
3951,781301,BARPETA,ASSAM,EAST
3952,781302,BAHARIHAT,ASSAM,EAST
3953,781303,BANAGRAM,ASSAM,EAST
3954,781304,BELSOR,ASSAM,EAST
3955,781305,BARKHETRI,ASSAM,EAST
3956,781306,CHAMATA,ASSAM,EAST
3957,781307,BARPETA,ASSAM,EAST
3958,781308,BARPETA,ASSAM,EAST
3959,781309,BARKHETRI,ASSAM,EAST
3960,781310,BALOWA,ASSAM,EAST
3961,781314,BARPETA,ASSAM,EAST
3962,781315,BARPETAROAD,ASSAM,EAST
3963,781316,HOWLY,ASSAM,EAST
3964,781317,BARKHETRI,ASSAM,EAST
3965,781318,BARPETA,ASSAM,EAST
3966,781319,KALGACHIA,ASSAM,EAST
3967,781321,BARPETA,ASSAM,EAST
3968,781325,BAJALI,ASSAM,EAST
3969,781326,BARPETA,ASSAM,EAST
3970,781327,JALAHGHAT,ASSAM,EAST
3971,781328,BAGHMARABAZAR,ASSAM,EAST
3972,781329,BARKHETRI,ASSAM,EAST
3973,781330,KOKILABARI,ASSAM,EAST
3974,781335,NALBARI,ASSAM,EAST
3975,781337,BARKHETRI,ASSAM,EAST
3976,781338,BARKHETRI,ASSAM,EAST
3977,781339,ARIKUCHI,ASSAM,EAST
3978,781346,BARAMA,ASSAM,EAST
3979,781347,KAMARKUCHI,ASSAM,EAST
3980,781348,MAROWA,ASSAM,EAST
3981,781349,NALBARI,ASSAM,EAST
3982,781350,BARKHETRI,ASSAM,EAST
3983,781351,BARBARI,ASSAM,EAST
3984,781352,BHOWANIPUR,ASSAM,EAST
3985,781353,NALBARI,ASSAM,EAST
3986,781354,RANGIA BLOCK,ASSAM,EAST
3987,781360,ANGARKATA,ASSAM,EAST
3988,781364,GORESWAR BLOCK,ASSAM,EAST
3989,781365,RANGIA BLOCK,ASSAM,EAST
3990,781366,GORESWAR BLOCK,ASSAM,EAST
3991,781367,BAJALI,ASSAM,EAST
3992,781368,NALBARI,ASSAM,EAST
3993,781369,ALLIA,ASSAM,EAST
3994,781370,GOBRADAL,ASSAM,EAST
3995,781371,NALBARI,ASSAM,EAST
3996,781372,ADALBARI,ASSAM,EAST
3997,781373,AHOPA,ASSAM,EAST
3998,781374,MAKHIBAHA,ASSAM,EAST
3999,781375,BANGAON,ASSAM,EAST
4000,781376,RANGIA BLOCK,ASSAM,EAST
4001,781377,NALBARI,ASSAM,EAST
4002,781378,BALI,ASSAM,EAST
4003,781380,KAMALPUR,ASSAM,EAST
4004,781381,BEZERA BLOCK,ASSAM,EAST
4005,781382,HAJO BLOCK,ASSAM,EAST
4006,782001,NAGAON,ASSAM,EAST
4007,782002,NAGAON,ASSAM,EAST
4008,782101,NAGAON,ASSAM,EAST
4009,782102,NAGAON,ASSAM,EAST
4010,782103,MORIGAON,ASSAM,EAST
4011,782104,MORIGAON,ASSAM,EAST
4012,782105,MORIGAON,ASSAM,EAST
4013,782120,AMBAGAN,ASSAM,EAST
4014,782121,BHURAGAON,ASSAM,EAST
4015,782122,NAGAON,ASSAM,EAST
4016,782123,DHING,ASSAM,EAST
4017,782124,NAGAON,ASSAM,EAST
4018,782125,NAGAON,ASSAM,EAST
4019,782126,MORIGAON,ASSAM,EAST
4020,782127,MORIGAON,ASSAM,EAST
4021,782135,NAGAON,ASSAM,EAST
4022,782136,DIPHU,ASSAM,EAST
4023,782137,KALIABOR,ASSAM,EAST
4024,782138,NAGAON,ASSAM,EAST
4025,782139,DIPHU,ASSAM,EAST
4026,782140,NAGAON,ASSAM,EAST
4027,782141,NAGAON,ASSAM,EAST
4028,782142,NAGAON,ASSAM,EAST
4029,782143,NAGAON,ASSAM,EAST
4030,782401,SONAPUR BLOCK,ASSAM,EAST
4031,782402,SONAPUR BLOCK,ASSAM,EAST
4032,782403,SONAPUR BLOCK,ASSAM,EAST
4033,782410,JAGIROAD,ASSAM,EAST
4034,782411,MORIGAON,ASSAM,EAST
4035,782412,MORIGAON,ASSAM,EAST
4036,782425,DIPHU,ASSAM,EAST
4037,782426,KAMPUR,ASSAM,EAST
4038,782427,KAMPUR,ASSAM,EAST
4039,782428,NAGAON,ASSAM,EAST
4040,782435,DONKA,ASSAM,EAST
4041,782439,HOJAI,ASSAM,EAST
4042,782440,DOBOKA,ASSAM,EAST
4043,782445,HOJAI,ASSAM,EAST
4044,782446,LANKA,ASSAM,EAST
4045,782447,DIPHU,ASSAM,EAST
4046,782448,DONKA,ASSAM,EAST
4047,782450,HAMREN,ASSAM,EAST
4048,782460,DIPHU,ASSAM,EAST
4049,782461,DIPHU,ASSAM,EAST
4050,782470,DIPHU,ASSAM,EAST
4051,782480,BOKAJAN,ASSAM,EAST
4052,782481,DIPHU,ASSAM,EAST
4053,782482,DIPHU,ASSAM,EAST
4054,782485,DONKA,ASSAM,EAST
4055,783101,GOALPARA,ASSAM,EAST
4056,783120,BALIJANA,ASSAM,EAST
4057,783122,DUDHNOI,MEGHALAYA,EAST
4058,783123,DAMBO RONGJENG,ASSAM,EAST
4059,783124,DUDHNOI,ASSAM,EAST
4060,783125,MATIA,ASSAM,EAST
4061,783126,BALIJANA,ASSAM,EAST
4062,783127,KOKRAJHAR,ASSAM,EAST
4063,783129,LAKHIPUR,ASSAM,EAST
4064,783130,RANGJULI,ASSAM,EAST
4065,783131,MANKACHAR,ASSAM,EAST
4066,783132,LAKHIPUR,ASSAM,EAST
4067,783133,MATIA,ASSAM,EAST
4068,783134,DUDHNOI,ASSAM,EAST
4069,783301,DHUBRI,ASSAM,EAST
4070,783325,DHUBRI,ASSAM,EAST
4071,783330,SALMARA SOUTH,ASSAM,EAST
4072,783331,RUPSHI,ASSAM,EAST
4073,783332,HATIDHURA,ASSAM,EAST
4074,783333,GOSSAIGAON,ASSAM,EAST
4075,783334,GOLAKGANJ,ASSAM,EAST
4076,783335,AGAMONI,ASSAM,EAST
4077,783337,BAGRIBARI,ASSAM,EAST
4078,783339,DEBITALA,ASSAM,EAST
4079,783345,BILASIPARA,ASSAM,EAST
4080,783346,DOTMA,ASSAM,EAST
4081,783347,DOTMA,ASSAM,EAST
4082,783348,BILASIPARA,ASSAM,EAST
4083,783349,BAGRIBARI,ASSAM,EAST
4084,783350,GOSSAIGAON,ASSAM,EAST
4085,783360,BIJNI,ASSAM,EAST
4086,783361,GOSSAIGAON,ASSAM,EAST
4087,783371,CHAPAR SALKOCHA,ASSAM,EAST
4088,783372,DOTMA,ASSAM,EAST
4089,783373,SIDLI CHIRANG,ASSAM,EAST
4090,783380,BONGAIGAON,ASSAM,EAST
4091,783381,BIJNI,ASSAM,EAST
4092,783382,BAITAMARI,ASSAM,EAST
4093,783383,BAITAMARI,ASSAM,EAST
4094,783384,ABHAYAPURI,ASSAM,EAST
4095,783385,BONGAIGAON,ASSAM,EAST
4096,783388,B.S. GRAM,ASSAM,EAST
4097,783389,BAITAMARI,ASSAM,EAST
4098,783390,BIJNI,ASSAM,EAST
4099,783391,BOITAMARI,ASSAM,EAST
4100,783392,MANIKPUR,ASSAM,EAST
4101,784001,HAZARAPAR,ASSAM,EAST
4102,784025,PANCHMILE,ASSAM,EAST
4103,784101,BALIPARA,ASSAM,EAST
4104,784102,LOKRA,ASSAM,EAST
4105,784103,CHARIDUAR,ASSAM,EAST
4106,784104,SHALONIBARI,ASSAM,EAST
4107,784110,DHEKIAJULI,ASSAM,EAST
4108,784111,DARRANG PANBARI,ASSAM,EAST
4109,784112,ALISINGA,ASSAM,EAST
4110,784113,KOPATI,ASSAM,EAST
4111,784115,KHARUPETIAGHAT,ASSAM,EAST
4112,784116,DALGAON,ASSAM,EAST
4113,784117,BORSOLA,ASSAM,EAST
4114,784125,MANGALDOI,ASSAM,EAST
4115,784144,PATHORIGHAT,ASSAM,EAST
4116,784145,SIPAJHAR,ASSAM,EAST
4117,784147,DEOMORNOI,ASSAM,EAST
4118,784149,THELAMARA,ASSAM,EAST
4119,784150,BESESRIA,ASSAM,EAST
4120,784154,KETEKIBARI,ASSAM,EAST
4121,784160,LAKHIPUR,ASSAM,EAST
4122,784161,BADATI,ASSAM,EAST
4123,784163,BANDERDEWA,ASSAM,EAST
4124,784164,BIHUPURIA,ASSAM,EAST
4125,784165,DHALPUR,ASSAM,EAST
4126,784166,BEHALI,ASSAM,EAST
4127,784167,BORGONG,ASSAM,EAST
4128,784168,GOHPUR,ASSAM,EAST
4129,784170,HALEM,ASSAM,EAST
4130,784171,TETENBARI,ASSAM,EAST
4131,784172,BARANGABARI,ASSAM,EAST
4132,784173,MIJIKAJAN,ASSAM,EAST
4133,784174,PABHOI,ASSAM,EAST
4134,784175,SOOTEA,ASSAM,EAST
4135,784176,CHARIALI,ASSAM,EAST
4136,784177,BISWANATHGHAT,ASSAM,EAST
4137,784178,KALABARI,ASSAM,EAST
4138,784179,BEDETI,ASSAM,EAST
4139,784180,JAMUGURIHAT,ASSAM,EAST
4140,784182,BAKOLA,ASSAM,EAST
4141,784184,GINGIA,ASSAM,EAST
4142,784189,KARSONTALA,ASSAM,EAST
4143,784502,BINDUKURI,ASSAM,EAST
4144,784504,BORJULI,ASSAM,EAST
4145,784505,RANGAPARA,ASSAM,EAST
4146,784506,MISSAMARI,ASSAM,EAST
4147,784507,MAZBAT,ASSAM,EAST
4148,784508,ROWTA,ASSAM,EAST
4149,784509,UDALGURI,ASSAM,EAST
4150,784510,HARISINGA,ASSAM,EAST
4151,784513,BHAIRABKUNDA,ASSAM,EAST
4152,784514,LALPUL BAZAR,ASSAM,EAST
4153,784521,TANGLA,ASSAM,EAST
4154,784522,KHOIRABARI,ASSAM,EAST
4155,784523,PANERIHAT,ASSAM,EAST
4156,784524,HATIGARH,ASSAM,EAST
4157,784525,KALAIGAON,ASSAM,EAST
4158,784526,DIMAKUCHI,ASSAM,EAST
4159,784527,ATTERIKHAT,ASSAM,EAST
4160,785001,JORHAT,ASSAM,EAST
4161,785004,JORHAT,ASSAM,EAST
4162,785006,JORHAT,ASSAM,EAST
4163,785007,JORHAT,ASSAM,EAST
4164,785008,JORHAT,ASSAM,EAST
4165,785009,JORHAT,ASSAM,EAST
4166,785010,JORHAT,ASSAM,EAST
4167,785013,JORHAT,ASSAM,EAST
4168,785014,JORHAT,ASSAM,EAST
4169,785015,JORHAT,ASSAM,EAST
4170,785102,JORHAT,ASSAM,EAST
4171,785104,JORHAT,ASSAM,EAST
4172,785105,MAJULI,ASSAM,EAST
4173,785106,JORHAT,ASSAM,EAST
4174,785107,JORHAT,ASSAM,EAST
4175,785108,JORHAT,ASSAM,EAST
4176,785110,MAJULI,ASSAM,EAST
4177,785111,JORHAT,ASSAM,EAST
4178,785112,JORHAT,ASSAM,EAST
4179,785601,GLT,ASSAM,EAST
4180,785602,GLT,ASSAM,EAST
4181,785603,GLT,ASSAM,EAST
4182,785610,GLT,ASSAM,EAST
4183,785611,GLT,ASSAM,EAST
4184,785612,BKT,ASSAM,EAST
4185,785613,GLT,ASSAM,EAST
4186,785614,GLT,ASSAM,EAST
4187,785615,GLT,ASSAM,EAST
4188,785616,JORHAT,ASSAM,EAST
4189,785618,GLT,ASSAM,EAST
4190,785619,GLT,ASSAM,EAST
4191,785621,GOLAGHAT,ASSAM,EAST
4192,785622,GLT,ASSAM,EAST
4193,785625,GLT,ASSAM,EAST
4194,785626,GLT,ASSAM,EAST
4195,785630,TITABOR,ASSAM,EAST
4196,785631,JORHAT,ASSAM,EAST
4197,785632,TITABOR,ASSAM,EAST
4198,785633,JORHAT,ASSAM,EAST
4199,785634,JORHAT,ASSAM,EAST
4200,785635,JORHAT,ASSAM,EAST
4201,785636,JORHAT,ASSAM,EAST
4202,785640,MORANHAT,ASSAM,EAST
4203,785661,MORANHAT,ASSAM,EAST
4204,785662,MORANHAT,ASSAM,EAST
4205,785663,MORANHAT,ASSAM,EAST
4206,785664,MORANHAT,ASSAM,EAST
4207,785665,MORANHAT,ASSAM,EAST
4208,785666,MORANHAT,ASSAM,EAST
4209,785667,MORANHAT,ASSAM,EAST
4210,785669,MORANHAT,ASSAM,EAST
4211,785670,MORANHAT,ASSAM,EAST
4212,785671,MORANHAT,ASSAM,EAST
4213,785672,SIVASAGAR,ASSAM,EAST
4214,785673,MORANHAT,ASSAM,EAST
4215,785674,MORANHAT,ASSAM,EAST
4216,785675,KHOWANG,ASSAM,EAST
4217,785676,KHOWANG,ASSAM,EAST
4218,785680,MORANHAT,ASSAM,EAST
4219,785681,MORANHAT,ASSAM,EAST
4220,785682,MORANHAT,ASSAM,EAST
4221,785683,MORANHAT,ASSAM,EAST
4222,785684,MORANHAT,ASSAM,EAST
4223,785685,MORANHAT,ASSAM,EAST
4224,785686,MORANHAT,ASSAM,EAST
4225,785687,MORANHAT,ASSAM,EAST
4226,785688,MORANHAT,ASSAM,EAST
4227,785689,MORANHAT,ASSAM,EAST
4228,785690,SONARI,ASSAM,EAST
4229,785692,MORANHAT,ASSAM,EAST
4230,785693,MORANHAT,ASSAM,EAST
4231,785696,MORANHAT,ASSAM,EAST
4232,785701,MORANHAT,ASSAM,EAST
4233,786001,DIBRUGARH,ASSAM,EAST
4234,786002,DIBRUGARH,ASSAM,EAST
4235,786003,DIBRUGARH,ASSAM,EAST
4236,786004,DIBRUGARH,ASSAM,EAST
4237,786005,DIBRUGARH,ASSAM,EAST
4238,786007,BARBARUAH,ASSAM,EAST
4239,786008,DIBRUGARH,ASSAM,EAST
4240,786010,LAHOAL,ASSAM,EAST
4241,786012,MOHANBARI,ASSAM,EAST
4242,786101,DIKOM,ASSAM,EAST
4243,786102,CHABUA,ASSAM,EAST
4244,786103,TENGAKHAT,ASSAM,EAST
4245,786125,TINSUKIA,ASSAM,EAST
4246,786145,TINSUKIA,ASSAM,EAST
4247,786146,TINSUKIA,ASSAM,EAST
4248,786147,TINSUKIA,ASSAM,EAST
4249,786148,TINSUKIA,ASSAM,EAST
4250,786150,DOOM DOOMA,ASSAM,EAST
4251,786151,DOOM DOOMA,ASSAM,EAST
4252,786152,DOOM DOOMA,ASSAM,EAST
4253,786153,DOOM DOOMA,ASSAM,EAST
4254,786154,CHAPAKHOWA,ASSAM,EAST
4255,786155,CHAPAKHOWA,ASSAM,EAST
4256,786157,CHAPAKHOWA,ASSAM,EAST
4257,786158,CHAPAKHOWA,ASSAM,EAST
4258,786159,DOOM DOOMA,ASSAM,EAST
4259,786170,DOOM DOOMA,ASSAM,EAST
4260,786171,MARGHERITA,ASSAM,EAST
4261,786173,MARGHERITA,ASSAM,EAST
4262,786181,MARGHERITA,ASSAM,EAST
4263,786182,MARGHERITA,ASSAM,EAST
4264,786183,CHABUA,ASSAM,EAST
4265,786184,CHABUA,ASSAM,EAST
4266,786601,TEGHAKHAT,ASSAM,EAST
4267,786602,DULIAJAN,ASSAM,EAST
4268,786610,DIBRUGARH,ASSAM,EAST
4269,786611,RAJGARH,ASSAM,EAST
4270,786612,TINGHKHONG,ASSAM,EAST
4271,786613,BAMUNBARI,ASSAM,EAST
4272,786614,JEYPORE,ASSAM,EAST
4273,786621,NAHOLIA,ASSAM,EAST
4274,786622,NAMRUP,ASSAM,EAST
4275,786623,PARBATPUR,ASSAM,EAST
4276,787001,NORTH LAKHIMPUR,ASSAM,EAST
4277,787032,BOGINADI,ASSAM,EAST
4278,787051,LAKHIPUR,ASSAM,EAST
4279,787052,LAKHIMPUR,ASSAM,EAST
4280,787053,GHILAMARA,ASSAM,EAST
4281,787054,ISALMGAON,ASSAM,EAST
4282,787055,DHAKUAKHANA,ASSAM,EAST
4283,787056,PATHALIPAM,ASSAM,EAST
